site_name,site_code,New_taxon,block,trt,year_trt,max_cover,year
Ukulinga,ukul_dn.za,Lantana_camara,2,Disturbance,T2,2,2023
Ainsdale Dune Slacks,ains_dn.uk,Linum_catharticum,2,Disturbance,T1,1,2023
Wytham Woods,wyth_dn.uk,Linum_catharticum,2,Control,T0,1,2021
Wytham Woods,wyth_dn.uk,Linum_catharticum,2,Disturbance,T0,1,2021
Wytham Woods,wyth_dn.uk,Linum_catharticum,3,Control,T0,1,2021
Wytham Woods,wyth_dn.uk,Linum_catharticum,3,Disturbance,T0,1,2021
Wytham Woods,wyth_dn.uk,Linum_catharticum,4,Control,T0,1,2021
Wytham Woods,wyth_dn.uk,Linum_catharticum,1,NPK,T1,1,2022
Wytham Woods,wyth_dn.uk,Linum_catharticum,2,NPK,T1,0.5,2022
Wytham Woods,wyth_dn.uk,Linum_catharticum,4,NPK,T1,0.5,2022
Wytham Woods,wyth_dn.uk,Linum_catharticum,5,NPK,T1,0.5,2022
Wytham Woods,wyth_dn.uk,Linum_catharticum,1,Disturbance,T2,40,2023
Wytham Woods,wyth_dn.uk,Linum_catharticum,1,NPK,T3,1,2024
Wytham Woods,wyth_dn.uk,Linum_catharticum,1,Disturbance,T3,5,2024
Wytham Woods,wyth_dn.uk,Linum_catharticum,2,NPK,T3,1,2024
Wytham Woods,wyth_dn.uk,Linum_catharticum,2,Control,T3,1,2024
Wytham Woods,wyth_dn.uk,Linum_catharticum,2,Disturbance,T3,10,2024
Wytham Woods,wyth_dn.uk,Linum_catharticum,3,Control,T3,1,2024
Wytham Woods,wyth_dn.uk,Linum_catharticum,3,Disturbance,T3,1,2024
Wytham Woods,wyth_dn.uk,Linum_catharticum,3,NPK,T3,1,2024
Wytham Woods,wyth_dn.uk,Linum_catharticum,4,Control,T3,5,2024
Wytham Woods,wyth_dn.uk,Linum_catharticum,4,NPK,T3,1,2024
Wytham Woods,wyth_dn.uk,Linum_catharticum,5,NPK,T3,1,2024
Wytham Woods,wyth_dn.uk,Linum_catharticum,5,Control,T3,1,2024
Wytham Woods,wyth_dn.uk,Linum_catharticum,5,Disturbance,T3,1,2024
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,1,Disturbance,T0,1,2022
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,2,Control,T0,0.5,2022
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,2,Disturbance,T0,3,2022
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,2,Control,T0,2,2022
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,3,Control,T0,2,2022
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,3,Control,T0,2,2022
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,1,Disturbance,T1,2,2023
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,1,Control,T1,1,2023
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,1,Disturbance,T1,2,2023
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,1,Control,T1,1,2023
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,2,Disturbance,T1,1,2023
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,2,Disturbance,T1,2,2023
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,2,Control,T1,1,2023
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,3,Disturbance,T1,1,2023
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,3,Disturbance,T1,1,2023
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,3,Control,T1,1,2023
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,3,Control,T1,1,2023
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,1,Disturbance,T2,1,2024
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,2,Disturbance,T2,1,2024
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,2,Control,T2,1,2024
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,3,Control,T2,1,2024
Ainsdale Dune Slacks,ains_dn.uk,Lotus_corniculatus,3,Control,T2,1,2024
Algaida,alga_dn.es,Lotus_corniculatus,2,Control,T0,1,2020
Algaida,alga_dn.es,Lotus_corniculatus,3,NPK,T0,1,2020
Algaida,alga_dn.es,Lotus_corniculatus,3,NPK,T3,1,2023
Bayreuth DRAGNet,bayr_dn.de,Lotus_corniculatus,2,NPK,T0,1,2020
Bayreuth DRAGNet,bayr_dn.de,Lotus_corniculatus,2,Control,T0,1,2020
Bayreuth DRAGNet,bayr_dn.de,Lotus_corniculatus,3,Control,T0,2,2020
Bayreuth DRAGNet,bayr_dn.de,Lotus_corniculatus,3,Disturbance,T0,2,2020
Bayreuth DRAGNet,bayr_dn.de,Lotus_corniculatus,4,Disturbance,T0,4,2020
Bayreuth DRAGNet,bayr_dn.de,Lotus_corniculatus,2,NPK,T1,1,2021
Bayreuth DRAGNet,bayr_dn.de,Lotus_corniculatus,2,Control,T1,1,2021
Bayreuth DRAGNet,bayr_dn.de,Lotus_corniculatus,3,Control,T1,1,2021
Bayreuth DRAGNet,bayr_dn.de,Lotus_corniculatus,4,Disturbance,T1,1,2021
Bayreuth DRAGNet,bayr_dn.de,Lotus_corniculatus,2,Control,T2,1,2022
Bayreuth DRAGNet,bayr_dn.de,Lotus_corniculatus,3,Control,T2,3,2022
Bayreuth DRAGNet,bayr_dn.de,Lotus_corniculatus,3,Disturbance,T2,1,2022
Bayreuth DRAGNet,bayr_dn.de,Lotus_corniculatus,4,Disturbance,T2,1,2022
Bayreuth DRAGNet,bayr_dn.de,Lotus_corniculatus,3,Control,T3,1,2023
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,1,NPK,T0,2.5,2020
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,1,Disturbance,T0,21,2020
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,1,Control,T0,21,2020
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,2,Disturbance,T0,0.5,2020
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,2,Control,T0,9,2020
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,2,NPK,T0,16,2020
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,3,NPK,T0,8,2020
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,3,Disturbance,T0,0.5,2020
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,3,Control,T0,7,2020
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,4,Control,T0,14,2020
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,4,NPK,T0,8,2020
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,4,Disturbance,T0,5,2020
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,1,NPK,T1,1,2021
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,1,Disturbance,T1,2,2021
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,1,Control,T1,7,2021
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,2,Control,T1,10,2021
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,2,NPK,T1,3,2021
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,3,NPK,T1,2,2021
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,3,Control,T1,9,2021
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,4,Control,T1,2,2021
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,4,NPK,T1,9,2021
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,4,Disturbance,T1,1,2021
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,1,Control,T2,0.5,2022
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,2,Disturbance,T2,0.5,2022
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,2,Control,T2,3,2022
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,3,NPK,T2,0.5,2022
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,3,Disturbance,T2,0.5,2022
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,3,Control,T2,7,2022
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,4,Control,T2,3,2022
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,4,NPK,T2,2,2022
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,1,Control,T3,2,2023
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,2,Control,T3,5,2023
Agroscope Changins,chan_dn.ch,Lotus_corniculatus,2,NPK,T3,0.5,2023
Kniezenberg,kzbg_dn.at,Lotus_corniculatus,2,Control,T0,2,2022
Kniezenberg,kzbg_dn.at,Lotus_corniculatus,2,Control,T1,2,2023
Kniezenberg,kzbg_dn.at,Lotus_corniculatus,2,Control,T2,4,2024
Meranges,mera_dn.es,Lotus_corniculatus,1,Control,T0,4,2021
Meranges,mera_dn.es,Lotus_corniculatus,1,Disturbance,T0,3,2021
Meranges,mera_dn.es,Lotus_corniculatus,1,NPK,T0,14,2021
Meranges,mera_dn.es,Lotus_corniculatus,2,NPK,T0,12,2021
Meranges,mera_dn.es,Lotus_corniculatus,3,Control,T0,6,2021
Meranges,mera_dn.es,Lotus_corniculatus,3,Disturbance,T0,15,2021
Meranges,mera_dn.es,Lotus_corniculatus,3,NPK,T0,30,2021
Meranges,mera_dn.es,Lotus_corniculatus,1,Control,T1,9,2022
Meranges,mera_dn.es,Lotus_corniculatus,1,Disturbance,T1,3,2022
Meranges,mera_dn.es,Lotus_corniculatus,1,NPK,T1,20,2022
Meranges,mera_dn.es,Lotus_corniculatus,2,Control,T1,3,2022
Meranges,mera_dn.es,Lotus_corniculatus,2,Disturbance,T1,1,2022
Meranges,mera_dn.es,Lotus_corniculatus,2,NPK,T1,17,2022
Meranges,mera_dn.es,Lotus_corniculatus,3,Control,T1,5,2022
Meranges,mera_dn.es,Lotus_corniculatus,3,Disturbance,T1,18,2022
Meranges,mera_dn.es,Lotus_corniculatus,3,NPK,T1,30,2022
Meranges,mera_dn.es,Lotus_corniculatus,1,Control,T2,9,2023
Meranges,mera_dn.es,Lotus_corniculatus,1,NPK,T2,4,2023
Meranges,mera_dn.es,Lotus_corniculatus,2,NPK,T2,13,2023
Meranges,mera_dn.es,Lotus_corniculatus,3,Control,T2,4,2023
Meranges,mera_dn.es,Lotus_corniculatus,3,Disturbance,T2,4,2023
Meranges,mera_dn.es,Lotus_corniculatus,1,Control,T3,6,2024
Meranges,mera_dn.es,Lotus_corniculatus,1,Disturbance,T3,2,2024
Meranges,mera_dn.es,Lotus_corniculatus,2,Disturbance,T3,2,2024
Meranges,mera_dn.es,Lotus_corniculatus,2,NPK,T3,5,2024
Meranges,mera_dn.es,Lotus_corniculatus,3,Disturbance,T3,2,2024
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,1,Control,T0,4,2021
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,2,NPK,T0,5,2021
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,2,Control,T0,40,2021
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,2,Disturbance,T0,4,2021
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,3,Control,T0,15,2021
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,3,Disturbance,T0,10,2021
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,4,Control,T0,3,2021
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,4,NPK,T0,25,2021
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,5,NPK,T0,70,2021
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,5,Control,T0,7,2021
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,5,Disturbance,T0,12,2021
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,1,Control,T1,4,2022
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,2,NPK,T1,4,2022
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,2,Control,T1,25,2022
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,2,Disturbance,T1,20,2022
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,3,Control,T1,20,2022
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,3,Disturbance,T1,20,2022
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,3,NPK,T1,15,2022
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,4,Control,T1,2,2022
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,4,NPK,T1,15,2022
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,4,Disturbance,T1,0.5,2022
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,5,NPK,T1,50,2022
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,5,Control,T1,7,2022
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,5,Disturbance,T1,12,2022
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,1,Control,T2,3,2023
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,2,NPK,T2,10,2023
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,2,Control,T2,18,2023
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,2,Disturbance,T2,14,2023
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,3,Control,T2,18,2023
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,3,Disturbance,T2,14,2023
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,3,NPK,T2,4,2023
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,4,Control,T2,2,2023
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,4,NPK,T2,16,2023
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,5,NPK,T2,13,2023
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,5,Control,T2,2,2023
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,5,Disturbance,T2,1,2023
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,1,NPK,T3,1,2024
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,1,Control,T3,1,2024
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,1,Disturbance,T3,1,2024
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,2,NPK,T3,1,2024
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,2,Control,T3,20,2024
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,2,Disturbance,T3,5,2024
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,3,Control,T3,1,2024
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,3,Disturbance,T3,10,2024
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,3,NPK,T3,1,2024
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,4,Control,T3,5,2024
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,4,NPK,T3,1,2024
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,5,NPK,T3,1,2024
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,5,Control,T3,1,2024
Wytham Woods,wyth_dn.uk,Lotus_corniculatus,5,Disturbance,T3,1,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Myosotis_ramosissima,3,Control,T2,1,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Myosotis_ramosissima,3,Control,T3,1,2024
Wytham Woods,wyth_dn.uk,Myosotis_ramosissima,5,Disturbance,T3,1,2024
Ladybird Johnson Wildflower Center,ljwc_dn.us,Opuntia_macrorhiza,3,Disturbance,T0,1,2022
Ladybird Johnson Wildflower Center,ljwc_dn.us,Opuntia_macrorhiza,3,Control,T0,2,2022
Ladybird Johnson Wildflower Center,ljwc_dn.us,Opuntia_macrorhiza,4,NPK,T0,1,2022
Ladybird Johnson Wildflower Center,ljwc_dn.us,Opuntia_macrorhiza,5,Control,T0,3,2022
Ladybird Johnson Wildflower Center,ljwc_dn.us,Opuntia_macrorhiza,5,Control,T0,1,2022
Ladybird Johnson Wildflower Center,ljwc_dn.us,Opuntia_macrorhiza,6,NPK,T0,2,2022
Ladybird Johnson Wildflower Center,ljwc_dn.us,Opuntia_macrorhiza,2,Disturbance,T1,1,2023
Ladybird Johnson Wildflower Center,ljwc_dn.us,Opuntia_macrorhiza,3,Control,T1,1,2023
Ladybird Johnson Wildflower Center,ljwc_dn.us,Opuntia_macrorhiza,5,Control,T1,1,2023
Ladybird Johnson Wildflower Center,ljwc_dn.us,Opuntia_macrorhiza,5,Control,T1,1,2023
Ladybird Johnson Wildflower Center,ljwc_dn.us,Opuntia_macrorhiza,6,NPK,T1,1,2023
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,1,Control,T0,45,2021
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,1,Disturbance,T0,43,2021
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,1,NPK,T0,54,2021
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,2,Control,T0,35,2021
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,2,NPK,T0,26,2021
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,2,Disturbance,T0,42,2021
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,3,Disturbance,T0,18,2021
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,3,Control,T0,28,2021
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,3,NPK,T0,26,2021
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,1,Control,T1,54,2022
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,1,Disturbance,T1,12,2022
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,1,NPK,T1,28,2022
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,2,Control,T1,58,2022
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,2,NPK,T1,18,2022
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,2,Disturbance,T1,12,2022
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,3,Disturbance,T1,5,2022
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,3,Control,T1,47,2022
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,3,NPK,T1,24,2022
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,1,Control,T2,13,2023
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,1,Disturbance,T2,7,2023
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,1,NPK,T2,15,2023
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,2,Control,T2,30,2023
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,2,NPK,T2,8,2023
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,2,Disturbance,T2,8,2023
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,3,Disturbance,T2,8,2023
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,3,Control,T2,34,2023
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,3,NPK,T2,20,2023
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,1,Control,T3,35,2024
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,1,Disturbance,T3,8,2024
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,1,NPK,T3,2,2024
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,2,Control,T3,47,2024
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,2,NPK,T3,7,2024
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,2,Disturbance,T3,23,2024
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,3,Disturbance,T3,7,2024
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,3,Control,T3,42,2024
Bad Lauchstaedt,badlau_dn.de,Picris_hieracioides,3,NPK,T3,4,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Picris_hieracioides,1,Disturbance,T1,10,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Picris_hieracioides,1,NPK,T1,1,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Picris_hieracioides,2,Disturbance,T1,1,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Picris_hieracioides,2,NPK,T1,3,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Picris_hieracioides,2,Control,T1,1,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Picris_hieracioides,3,Disturbance,T1,8,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Picris_hieracioides,3,Control,T1,6,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Picris_hieracioides,3,NPK,T1,1,2022
CEREEP - Ecotron IDF,cereep_dn.fr,Picris_hieracioides,1,Disturbance,T2,2,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Picris_hieracioides,1,NPK,T2,2,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Picris_hieracioides,2,Disturbance,T2,0.5,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Picris_hieracioides,2,NPK,T2,1,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Picris_hieracioides,3,Control,T2,2,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Picris_hieracioides,3,NPK,T2,1,2023
CEREEP - Ecotron IDF,cereep_dn.fr,Picris_hieracioides,1,Disturbance,T3,2,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Picris_hieracioides,2,NPK,T3,5,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Picris_hieracioides,2,Control,T3,1,2024
CEREEP - Ecotron IDF,cereep_dn.fr,Picris_hieracioides,3,Disturbance,T3,3,2024
Jena,jena_dn.de,Picris_hieracioides,4,Control,T0,1,2021
Jena,jena_dn.de,Picris_hieracioides,5,Disturbance,T0,1,2021
Jena,jena_dn.de,Picris_hieracioides,4,Control,T1,2,2022
Jena,jena_dn.de,Picris_hieracioides,4,NPK,T1,0.5,2022
Saihanba,saih_dn.cn,Picris_hieracioides,2,NPK,T0,1,2023
Saihanba,saih_dn.cn,Picris_hieracioides,4,NPK,T0,0.5,2023
Saihanba,saih_dn.cn,Picris_hieracioides,5,Control,T0,0.5,2023
Saihanba,saih_dn.cn,Picris_hieracioides,2,NPK,T1,6,2024
Meranges,mera_dn.es,Pimpinella_saxifraga,1,Control,T0,10,2021
Meranges,mera_dn.es,Pimpinella_saxifraga,1,Disturbance,T0,1,2021
Meranges,mera_dn.es,Pimpinella_saxifraga,1,NPK,T0,1,2021
Meranges,mera_dn.es,Pimpinella_saxifraga,2,Control,T0,5,2021
Meranges,mera_dn.es,Pimpinella_saxifraga,3,Control,T0,6,2021
Meranges,mera_dn.es,Pimpinella_saxifraga,3,Disturbance,T0,2,2021
Meranges,mera_dn.es,Pimpinella_saxifraga,3,NPK,T0,10,2021
Meranges,mera_dn.es,Pimpinella_saxifraga,1,Control,T1,5,2022
Meranges,mera_dn.es,Pimpinella_saxifraga,1,Disturbance,T1,1,2022
Meranges,mera_dn.es,Pimpinella_saxifraga,1,NPK,T1,8,2022
Meranges,mera_dn.es,Pimpinella_saxifraga,2,Control,T1,5,2022
Meranges,mera_dn.es,Pimpinella_saxifraga,3,Disturbance,T1,1,2022
Meranges,mera_dn.es,Pimpinella_saxifraga,3,NPK,T1,15,2022
Meranges,mera_dn.es,Pimpinella_saxifraga,1,Control,T2,4,2023
Meranges,mera_dn.es,Pimpinella_saxifraga,1,NPK,T2,8,2023
Meranges,mera_dn.es,Pimpinella_saxifraga,2,Control,T2,28,2023
Meranges,mera_dn.es,Pimpinella_saxifraga,2,NPK,T2,5,2023
Meranges,mera_dn.es,Pimpinella_saxifraga,3,Control,T2,25,2023
Meranges,mera_dn.es,Pimpinella_saxifraga,3,Disturbance,T2,16,2023
Meranges,mera_dn.es,Pimpinella_saxifraga,3,NPK,T2,12,2023
Meranges,mera_dn.es,Pimpinella_saxifraga,2,Control,T3,1,2024
Meranges,mera_dn.es,Pimpinella_saxifraga,3,Disturbance,T3,4,2024
Bladen Lakes State Forest,blsf_dn.us,Pinus_palustris,2,Control,T0,3,2019
Bladen Lakes State Forest,blsf_dn.us,Pinus_palustris,2,Control,T1,12,2020
Bladen Lakes State Forest,blsf_dn.us,Pinus_palustris,4,Disturbance,T1,1,2020
Bladen Lakes State Forest,blsf_dn.us,Pinus_palustris,2,Control,T2,24,2021
Bladen Lakes State Forest,blsf_dn.us,Pinus_palustris,1,Control,T3,3,2022
Bladen Lakes State Forest,blsf_dn.us,Pinus_palustris,2,Control,T3,28,2022
Algaida,alga_dn.es,Plantago_coronopus,1,Disturbance,T0,4,2020
Algaida,alga_dn.es,Plantago_coronopus,1,Control,T0,2,2020
Algaida,alga_dn.es,Plantago_coronopus,1,NPK,T0,7,2020
Algaida,alga_dn.es,Plantago_coronopus,2,Control,T0,1,2020
Algaida,alga_dn.es,Plantago_coronopus,2,Disturbance,T0,3,2020
Algaida,alga_dn.es,Plantago_coronopus,2,NPK,T0,3,2020
Algaida,alga_dn.es,Plantago_coronopus,3,Control,T0,4,2020
Algaida,alga_dn.es,Plantago_coronopus,3,Disturbance,T0,2,2020
Algaida,alga_dn.es,Plantago_coronopus,3,NPK,T0,2,2020
Algaida,alga_dn.es,Plantago_coronopus,1,Disturbance,T1,10,2021
Algaida,alga_dn.es,Plantago_coronopus,1,Control,T1,8,2021
Algaida,alga_dn.es,Plantago_coronopus,1,NPK,T1,50,2021
Algaida,alga_dn.es,Plantago_coronopus,2,Control,T1,1,2021
Algaida,alga_dn.es,Plantago_coronopus,2,Disturbance,T1,12,2021
Algaida,alga_dn.es,Plantago_coronopus,2,NPK,T1,25,2021
Algaida,alga_dn.es,Plantago_coronopus,3,Control,T1,15,2021
Algaida,alga_dn.es,Plantago_coronopus,3,Disturbance,T1,6,2021
Algaida,alga_dn.es,Plantago_coronopus,3,NPK,T1,50,2021
Algaida,alga_dn.es,Plantago_coronopus,1,Disturbance,T2,38,2022
Algaida,alga_dn.es,Plantago_coronopus,1,Control,T2,37.5,2022
Algaida,alga_dn.es,Plantago_coronopus,1,NPK,T2,67.5,2022
Algaida,alga_dn.es,Plantago_coronopus,2,Control,T2,1,2022
Algaida,alga_dn.es,Plantago_coronopus,2,Disturbance,T2,15,2022
Algaida,alga_dn.es,Plantago_coronopus,2,NPK,T2,67.5,2022
Algaida,alga_dn.es,Plantago_coronopus,3,Control,T2,37.5,2022
Algaida,alga_dn.es,Plantago_coronopus,3,Disturbance,T2,15,2022
Algaida,alga_dn.es,Plantago_coronopus,3,NPK,T2,92.5,2022
Algaida,alga_dn.es,Plantago_coronopus,1,Disturbance,T3,25,2023
Algaida,alga_dn.es,Plantago_coronopus,1,Control,T3,40,2023
Algaida,alga_dn.es,Plantago_coronopus,1,NPK,T3,70,2023
Algaida,alga_dn.es,Plantago_coronopus,2,Control,T3,5,2023
Algaida,alga_dn.es,Plantago_coronopus,2,Disturbance,T3,25,2023
Algaida,alga_dn.es,Plantago_coronopus,2,NPK,T3,60,2023
Algaida,alga_dn.es,Plantago_coronopus,3,Control,T3,10,2023
Algaida,alga_dn.es,Plantago_coronopus,3,Disturbance,T3,15,2023
Algaida,alga_dn.es,Plantago_coronopus,3,NPK,T3,30,2023
Caracoles,cara_dn.es,Plantago_coronopus,1,Control,T0,1,2021
Caracoles,cara_dn.es,Plantago_coronopus,1,Disturbance,T0,3,2021
Caracoles,cara_dn.es,Plantago_coronopus,3,Disturbance,T0,2,2021
Caracoles,cara_dn.es,Plantago_coronopus,3,Control,T0,1,2021
Caracoles,cara_dn.es,Plantago_coronopus,3,NPK,T0,25,2021
Caracoles,cara_dn.es,Plantago_coronopus,3,Control,T1,5,2022
Caracoles,cara_dn.es,Plantago_coronopus,2,NPK,T2,20,2023
