Taxon,Taxon_site,RE,RE_se,model,time_period,experiment,ID,site_name,Demo_trait,Demo_value,New_demo_trait,hypoth
Ranunculus_acris,Ranunculus_acris_Kniezenberg,-2.823,0.41,Ordbeta,T0-T2,DIST,1,Kniezenberg,percapita_repro,6.96,Per capita reproduction,H1
Ranunculus_acris,Ranunculus_acris_Meranges,-2.636,0.28,Ordbeta,T0-T2,DIST,1,Meranges,FirstStepAtt,0.10835396206826964,First step attenuation,H3
Ranunculus_acris,Ranunculus_acris_Meranges,-2.636,0.28,Ordbeta,T0-T2,DIST,1,Meranges,Lambda,1.1474253581153837,Population growth rate,H4
Ranunculus_acris,Ranunculus_acris_Meranges,-2.636,0.28,Ordbeta,T0-T2,DIST,1,Meranges,R0,1.55497855361596,Net reproductive rate,H1
Ranunculus_acris,Ranunculus_acris_Meranges,-2.636,0.28,Ordbeta,T0-T2,DIST,1,Meranges,Reactivity,6.68037129041872,Reactivity,H3
Ranunculus_acris,Ranunculus_acris_Meranges,-2.636,0.28,Ordbeta,T0-T2,DIST,1,Meranges,T_generation,3.829023387316118,Generation time,H2
Ranunculus_acris,Ranunculus_acris_Meranges,-2.636,0.28,Ordbeta,T0-T2,DIST,1,Meranges,age_repro,3.0548523206751055,Age at first reproduction,H2
Ranunculus_acris,Ranunculus_acris_Meranges,-2.636,0.28,Ordbeta,T0-T2,DIST,1,Meranges,percapita_repro,6.96,Per capita reproduction,H1
Ranunculus_acris,Ranunculus_acris_Stoderzinken,-2.56,0.33,Ordbeta,T0-T2,DIST,1,Stoderzinken,FirstStepAtt,0.10835396206826964,First step attenuation,H3
Ranunculus_acris,Ranunculus_acris_Stoderzinken,-2.56,0.33,Ordbeta,T0-T2,DIST,1,Stoderzinken,Lambda,1.1474253581153837,Population growth rate,H4
Ranunculus_acris,Ranunculus_acris_Stoderzinken,-2.56,0.33,Ordbeta,T0-T2,DIST,1,Stoderzinken,R0,1.55497855361596,Net reproductive rate,H1
Ranunculus_acris,Ranunculus_acris_Stoderzinken,-2.56,0.33,Ordbeta,T0-T2,DIST,1,Stoderzinken,Reactivity,6.68037129041872,Reactivity,H3
Ranunculus_acris,Ranunculus_acris_Stoderzinken,-2.56,0.33,Ordbeta,T0-T2,DIST,1,Stoderzinken,T_generation,3.829023387316118,Generation time,H2
Ranunculus_acris,Ranunculus_acris_Stoderzinken,-2.56,0.33,Ordbeta,T0-T2,DIST,1,Stoderzinken,age_repro,3.0548523206751055,Age at first reproduction,H2
Ranunculus_acris,Ranunculus_acris_Stoderzinken,-2.56,0.33,Ordbeta,T0-T2,DIST,1,Stoderzinken,percapita_repro,6.96,Per capita reproduction,H1
Ranunculus_acris,Ranunculus_acris_WSL,-2.543,0.296,Ordbeta,T0-T2,DIST,1,WSL,FirstStepAtt,0.10835396206826964,First step attenuation,H3
Ranunculus_acris,Ranunculus_acris_WSL,-2.543,0.296,Ordbeta,T0-T2,DIST,1,WSL,Lambda,1.1474253581153837,Population growth rate,H4
Ranunculus_acris,Ranunculus_acris_WSL,-2.543,0.296,Ordbeta,T0-T2,DIST,1,WSL,R0,1.55497855361596,Net reproductive rate,H1
Ranunculus_acris,Ranunculus_acris_WSL,-2.543,0.296,Ordbeta,T0-T2,DIST,1,WSL,Reactivity,6.68037129041872,Reactivity,H3
Ranunculus_acris,Ranunculus_acris_WSL,-2.543,0.296,Ordbeta,T0-T2,DIST,1,WSL,T_generation,3.829023387316118,Generation time,H2
Ranunculus_acris,Ranunculus_acris_WSL,-2.543,0.296,Ordbeta,T0-T2,DIST,1,WSL,age_repro,3.0548523206751055,Age at first reproduction,H2
Ranunculus_acris,Ranunculus_acris_WSL,-2.543,0.296,Ordbeta,T0-T2,DIST,1,WSL,percapita_repro,6.96,Per capita reproduction,H1
Ranunculus_acris,Ranunculus_acris_Wytham Woods,-2.839,0.411,Ordbeta,T0-T2,DIST,1,Wytham Woods,FirstStepAtt,0.10835396206826964,First step attenuation,H3
Ranunculus_acris,Ranunculus_acris_Wytham Woods,-2.839,0.411,Ordbeta,T0-T2,DIST,1,Wytham Woods,Lambda,1.1474253581153837,Population growth rate,H4
Ranunculus_acris,Ranunculus_acris_Wytham Woods,-2.839,0.411,Ordbeta,T0-T2,DIST,1,Wytham Woods,R0,1.55497855361596,Net reproductive rate,H1
Ranunculus_acris,Ranunculus_acris_Wytham Woods,-2.839,0.411,Ordbeta,T0-T2,DIST,1,Wytham Woods,Reactivity,6.68037129041872,Reactivity,H3
Ranunculus_acris,Ranunculus_acris_Wytham Woods,-2.839,0.411,Ordbeta,T0-T2,DIST,1,Wytham Woods,T_generation,3.829023387316118,Generation time,H2
Ranunculus_acris,Ranunculus_acris_Wytham Woods,-2.839,0.411,Ordbeta,T0-T2,DIST,1,Wytham Woods,age_repro,3.0548523206751055,Age at first reproduction,H2
Ranunculus_acris,Ranunculus_acris_Wytham Woods,-2.839,0.411,Ordbeta,T0-T2,DIST,1,Wytham Woods,percapita_repro,6.96,Per capita reproduction,H1
Salsola_kali,Salsola_kali_Sandflats,-2.804,0.461,Ordbeta,T0-T2,DIST,1,Sandflats,FirstStepAtt,7.190249115029076e-4,First step attenuation,H3
Salsola_kali,Salsola_kali_Sandflats,-2.804,0.461,Ordbeta,T0-T2,DIST,1,Sandflats,Lambda,0.589687496520467,Population growth rate,H4
Salsola_kali,Salsola_kali_Sandflats,-2.804,0.461,Ordbeta,T0-T2,DIST,1,Sandflats,R0,0.04204373526550297,Net reproductive rate,H1
Salsola_kali,Salsola_kali_Sandflats,-2.804,0.461,Ordbeta,T0-T2,DIST,1,Sandflats,Reactivity,NA,Reactivity,H3
Salsola_kali,Salsola_kali_Sandflats,-2.804,0.461,Ordbeta,T0-T2,DIST,1,Sandflats,T_generation,6.000169610109785,Generation time,H2
Salsola_kali,Salsola_kali_Sandflats,-2.804,0.461,Ordbeta,T0-T2,DIST,1,Sandflats,age_repro,6.000100010001,Age at first reproduction,H2
Salsola_kali,Salsola_kali_Sandflats,-2.804,0.461,Ordbeta,T0-T2,DIST,1,Sandflats,percapita_repro,NA,Per capita reproduction,H1
Sphaeralcea_coccinea,Sphaeralcea_coccinea_Shortgrass Steppe LTER,-2.433,0.265,Ordbeta,T0-T2,DIST,1,Shortgrass Steppe LTER,FirstStepAtt,0.9788261596776104,First step attenuation,H3
Sphaeralcea_coccinea,Sphaeralcea_coccinea_Shortgrass Steppe LTER,-2.433,0.265,Ordbeta,T0-T2,DIST,1,Shortgrass Steppe LTER,Lambda,0.9140916052986946,Population growth rate,H4
Sphaeralcea_coccinea,Sphaeralcea_coccinea_Shortgrass Steppe LTER,-2.433,0.265,Ordbeta,T0-T2,DIST,1,Shortgrass Steppe LTER,R0,1.0497677328830435,Net reproductive rate,H1
Sphaeralcea_coccinea,Sphaeralcea_coccinea_Shortgrass Steppe LTER,-2.433,0.265,Ordbeta,T0-T2,DIST,1,Shortgrass Steppe LTER,Reactivity,1.0671952343744,Reactivity,H3
Sphaeralcea_coccinea,Sphaeralcea_coccinea_Shortgrass Steppe LTER,-2.433,0.265,Ordbeta,T0-T2,DIST,1,Shortgrass Steppe LTER,T_generation,1.2977127780843936,Generation time,H2
Sphaeralcea_coccinea,Sphaeralcea_coccinea_Shortgrass Steppe LTER,-2.433,0.265,Ordbeta,T0-T2,DIST,1,Shortgrass Steppe LTER,age_repro,1,Age at first reproduction,H2
Sphaeralcea_coccinea,Sphaeralcea_coccinea_Shortgrass Steppe LTER,-2.433,0.265,Ordbeta,T0-T2,DIST,1,Shortgrass Steppe LTER,percapita_repro,0.8557142777777778,Per capita reproduction,H1
Stenaria_nigricans,Stenaria_nigricans_Temple,-2.255,0.304,Ordbeta,T0-T2,DIST,1,Temple,FirstStepAtt,0.9984969413842903,First step attenuation,H3
Stenaria_nigricans,Stenaria_nigricans_Temple,-2.255,0.304,Ordbeta,T0-T2,DIST,1,Temple,Lambda,0.9901413361648121,Population growth rate,H4
Stenaria_nigricans,Stenaria_nigricans_Temple,-2.255,0.304,Ordbeta,T0-T2,DIST,1,Temple,R0,1.6245457643658545,Net reproductive rate,H1
Stenaria_nigricans,Stenaria_nigricans_Temple,-2.255,0.304,Ordbeta,T0-T2,DIST,1,Temple,Reactivity,1.00926761725409,Reactivity,H3
Stenaria_nigricans,Stenaria_nigricans_Temple,-2.255,0.304,Ordbeta,T0-T2,DIST,1,Temple,T_generation,1.1114440769106202,Generation time,H2
Stenaria_nigricans,Stenaria_nigricans_Temple,-2.255,0.304,Ordbeta,T0-T2,DIST,1,Temple,age_repro,1,Age at first reproduction,H2
Stenaria_nigricans,Stenaria_nigricans_Temple,-2.255,0.304,Ordbeta,T0-T2,DIST,1,Temple,percapita_repro,1.4610344666666668,Per capita reproduction,H1
Taraxacum_campylodes,Taraxacum_campylodes_Bayreuth DRAGNet,-2.427,0.355,Ordbeta,T0-T2,DIST,1,Bayreuth DRAGNet,FirstStepAtt,0.18122936095531808,First step attenuation,H3
Taraxacum_campylodes,Taraxacum_campylodes_Bayreuth DRAGNet,-2.427,0.355,Ordbeta,T0-T2,DIST,1,Bayreuth DRAGNet,Lambda,0.08041791145870329,Population growth rate,H4
Taraxacum_campylodes,Taraxacum_campylodes_Bayreuth DRAGNet,-2.427,0.355,Ordbeta,T0-T2,DIST,1,Bayreuth DRAGNet,R0,9.004714273919254e-7,Net reproductive rate,H1
Taraxacum_campylodes,Taraxacum_campylodes_Bayreuth DRAGNet,-2.427,0.355,Ordbeta,T0-T2,DIST,1,Bayreuth DRAGNet,Reactivity,57.90876911473913,Reactivity,H3
Taraxacum_campylodes,Taraxacum_campylodes_Bayreuth DRAGNet,-2.427,0.355,Ordbeta,T0-T2,DIST,1,Bayreuth DRAGNet,T_generation,NA,Generation time,H2
Taraxacum_campylodes,Taraxacum_campylodes_Bayreuth DRAGNet,-2.427,0.355,Ordbeta,T0-T2,DIST,1,Bayreuth DRAGNet,age_repro,1,Age at first reproduction,H2
Taraxacum_campylodes,Taraxacum_campylodes_Bayreuth DRAGNet,-2.427,0.355,Ordbeta,T0-T2,DIST,1,Bayreuth DRAGNet,percapita_repro,1.3490166782018932e-5,Per capita reproduction,H1
Taraxacum_campylodes,Taraxacum_campylodes_Kellogg Biological Station (KBS),-2.705,0.476,Ordbeta,T0-T2,DIST,1,Kellogg Biological Station (KBS),FirstStepAtt,0.18122936095531808,First step attenuation,H3
Taraxacum_campylodes,Taraxacum_campylodes_Kellogg Biological Station (KBS),-2.705,0.476,Ordbeta,T0-T2,DIST,1,Kellogg Biological Station (KBS),Lambda,0.08041791145870329,Population growth rate,H4
Taraxacum_campylodes,Taraxacum_campylodes_Kellogg Biological Station (KBS),-2.705,0.476,Ordbeta,T0-T2,DIST,1,Kellogg Biological Station (KBS),R0,9.004714273919254e-7,Net reproductive rate,H1
Taraxacum_campylodes,Taraxacum_campylodes_Kellogg Biological Station (KBS),-2.705,0.476,Ordbeta,T0-T2,DIST,1,Kellogg Biological Station (KBS),Reactivity,57.90876911473913,Reactivity,H3
Taraxacum_campylodes,Taraxacum_campylodes_Kellogg Biological Station (KBS),-2.705,0.476,Ordbeta,T0-T2,DIST,1,Kellogg Biological Station (KBS),T_generation,NA,Generation time,H2
Taraxacum_campylodes,Taraxacum_campylodes_Kellogg Biological Station (KBS),-2.705,0.476,Ordbeta,T0-T2,DIST,1,Kellogg Biological Station (KBS),age_repro,1,Age at first reproduction,H2
Taraxacum_campylodes,Taraxacum_campylodes_Kellogg Biological Station (KBS),-2.705,0.476,Ordbeta,T0-T2,DIST,1,Kellogg Biological Station (KBS),percapita_repro,1.3490166782018932e-5,Per capita reproduction,H1
Thymus_vulgaris,Thymus_vulgaris_Morella la Vella,-2.539,0.306,Ordbeta,T0-T2,DIST,1,Morella la Vella,FirstStepAtt,0.9941521717357211,First step attenuation,H3
Thymus_vulgaris,Thymus_vulgaris_Morella la Vella,-2.539,0.306,Ordbeta,T0-T2,DIST,1,Morella la Vella,Lambda,0.9926751959162854,Population growth rate,H4
Thymus_vulgaris,Thymus_vulgaris_Morella la Vella,-2.539,0.306,Ordbeta,T0-T2,DIST,1,Morella la Vella,R0,0.3434937835569579,Net reproductive rate,H1
Thymus_vulgaris,Thymus_vulgaris_Morella la Vella,-2.539,0.306,Ordbeta,T0-T2,DIST,1,Morella la Vella,Reactivity,1.0104094818415374,Reactivity,H3
Thymus_vulgaris,Thymus_vulgaris_Morella la Vella,-2.539,0.306,Ordbeta,T0-T2,DIST,1,Morella la Vella,T_generation,NA,Generation time,H2
Thymus_vulgaris,Thymus_vulgaris_Morella la Vella,-2.539,0.306,Ordbeta,T0-T2,DIST,1,Morella la Vella,age_repro,NA,Age at first reproduction,H2
Thymus_vulgaris,Thymus_vulgaris_Morella la Vella,-2.539,0.306,Ordbeta,T0-T2,DIST,1,Morella la Vella,percapita_repro,0.0062509982916058755,Per capita reproduction,H1
Verbascum_thapsus,Verbascum_thapsus_Cedar Creek LTER,-2.584,0.437,Ordbeta,T0-T2,DIST,1,Cedar Creek LTER,FirstStepAtt,0.01808607278854514,First step attenuation,H3
Verbascum_thapsus,Verbascum_thapsus_Cedar Creek LTER,-2.584,0.437,Ordbeta,T0-T2,DIST,1,Cedar Creek LTER,Lambda,NA,Population growth rate,H4
Verbascum_thapsus,Verbascum_thapsus_Cedar Creek LTER,-2.584,0.437,Ordbeta,T0-T2,DIST,1,Cedar Creek LTER,R0,29.421212008404037,Net reproductive rate,H1
Verbascum_thapsus,Verbascum_thapsus_Cedar Creek LTER,-2.584,0.437,Ordbeta,T0-T2,DIST,1,Cedar Creek LTER,Reactivity,NA,Reactivity,H3
Verbascum_thapsus,Verbascum_thapsus_Cedar Creek LTER,-2.584,0.437,Ordbeta,T0-T2,DIST,1,Cedar Creek LTER,T_generation,2.173708938183875,Generation time,H2
Verbascum_thapsus,Verbascum_thapsus_Cedar Creek LTER,-2.584,0.437,Ordbeta,T0-T2,DIST,1,Cedar Creek LTER,age_repro,12.83717149823896,Age at first reproduction,H2
Verbascum_thapsus,Verbascum_thapsus_Cedar Creek LTER,-2.584,0.437,Ordbeta,T0-T2,DIST,1,Cedar Creek LTER,percapita_repro,NA,Per capita reproduction,H1
Veronica_arvensis,Veronica_arvensis_Agroscope Changins,-2.966,0.442,Ordbeta,T0-T2,DIST,1,Agroscope Changins,FirstStepAtt,0.30601817657235825,First step attenuation,H3
Veronica_arvensis,Veronica_arvensis_Agroscope Changins,-2.966,0.442,Ordbeta,T0-T2,DIST,1,Agroscope Changins,Lambda,1.0575348190993947,Population growth rate,H4
Veronica_arvensis,Veronica_arvensis_Agroscope Changins,-2.966,0.442,Ordbeta,T0-T2,DIST,1,Agroscope Changins,R0,1.159057082246136,Net reproductive rate,H1
Veronica_arvensis,Veronica_arvensis_Agroscope Changins,-2.966,0.442,Ordbeta,T0-T2,DIST,1,Agroscope Changins,Reactivity,11.981784395247908,Reactivity,H3
Veronica_arvensis,Veronica_arvensis_Agroscope Changins,-2.966,0.442,Ordbeta,T0-T2,DIST,1,Agroscope Changins,T_generation,1.6876451180776884,Generation time,H2
Veronica_arvensis,Veronica_arvensis_Agroscope Changins,-2.966,0.442,Ordbeta,T0-T2,DIST,1,Agroscope Changins,age_repro,2.460420577382994,Age at first reproduction,H2
Veronica_arvensis,Veronica_arvensis_Agroscope Changins,-2.966,0.442,Ordbeta,T0-T2,DIST,1,Agroscope Changins,percapita_repro,10.783102,Per capita reproduction,H1
Veronica_arvensis,Veronica_arvensis_Bad Lauchstaedt,-2.861,0.271,Ordbeta,T0-T2,DIST,1,Bad Lauchstaedt,FirstStepAtt,0.30601817657235825,First step attenuation,H3
Veronica_arvensis,Veronica_arvensis_Bad Lauchstaedt,-2.861,0.271,Ordbeta,T0-T2,DIST,1,Bad Lauchstaedt,Lambda,1.0575348190993947,Population growth rate,H4
Veronica_arvensis,Veronica_arvensis_Bad Lauchstaedt,-2.861,0.271,Ordbeta,T0-T2,DIST,1,Bad Lauchstaedt,R0,1.159057082246136,Net reproductive rate,H1
Veronica_arvensis,Veronica_arvensis_Bad Lauchstaedt,-2.861,0.271,Ordbeta,T0-T2,DIST,1,Bad Lauchstaedt,Reactivity,11.981784395247908,Reactivity,H3
Veronica_arvensis,Veronica_arvensis_Bad Lauchstaedt,-2.861,0.271,Ordbeta,T0-T2,DIST,1,Bad Lauchstaedt,T_generation,1.6876451180776884,Generation time,H2
Veronica_arvensis,Veronica_arvensis_Bad Lauchstaedt,-2.861,0.271,Ordbeta,T0-T2,DIST,1,Bad Lauchstaedt,age_repro,2.460420577382994,Age at first reproduction,H2
Veronica_arvensis,Veronica_arvensis_Bad Lauchstaedt,-2.861,0.271,Ordbeta,T0-T2,DIST,1,Bad Lauchstaedt,percapita_repro,10.783102,Per capita reproduction,H1
Veronica_arvensis,Veronica_arvensis_Bayreuth DRAGNet,-2.8,0.412,Ordbeta,T0-T2,DIST,1,Bayreuth DRAGNet,FirstStepAtt,0.30601817657235825,First step attenuation,H3
Veronica_arvensis,Veronica_arvensis_Bayreuth DRAGNet,-2.8,0.412,Ordbeta,T0-T2,DIST,1,Bayreuth DRAGNet,Lambda,1.0575348190993947,Population growth rate,H4
Veronica_arvensis,Veronica_arvensis_Bayreuth DRAGNet,-2.8,0.412,Ordbeta,T0-T2,DIST,1,Bayreuth DRAGNet,R0,1.159057082246136,Net reproductive rate,H1
Veronica_arvensis,Veronica_arvensis_Bayreuth DRAGNet,-2.8,0.412,Ordbeta,T0-T2,DIST,1,Bayreuth DRAGNet,Reactivity,11.981784395247908,Reactivity,H3
Veronica_arvensis,Veronica_arvensis_Bayreuth DRAGNet,-2.8,0.412,Ordbeta,T0-T2,DIST,1,Bayreuth DRAGNet,T_generation,1.6876451180776884,Generation time,H2
Veronica_arvensis,Veronica_arvensis_Bayreuth DRAGNet,-2.8,0.412,Ordbeta,T0-T2,DIST,1,Bayreuth DRAGNet,age_repro,2.460420577382994,Age at first reproduction,H2
Veronica_arvensis,Veronica_arvensis_Bayreuth DRAGNet,-2.8,0.412,Ordbeta,T0-T2,DIST,1,Bayreuth DRAGNet,percapita_repro,10.783102,Per capita reproduction,H1
Veronica_arvensis,Veronica_arvensis_CEREEP - Ecotron IDF,-2.724,0.28,Ordbeta,T0-T2,DIST,1,CEREEP - Ecotron IDF,FirstStepAtt,0.30601817657235825,First step attenuation,H3
Veronica_arvensis,Veronica_arvensis_CEREEP - Ecotron IDF,-2.724,0.28,Ordbeta,T0-T2,DIST,1,CEREEP - Ecotron IDF,Lambda,1.0575348190993947,Population growth rate,H4
Veronica_arvensis,Veronica_arvensis_CEREEP - Ecotron IDF,-2.724,0.28,Ordbeta,T0-T2,DIST,1,CEREEP - Ecotron IDF,R0,1.159057082246136,Net reproductive rate,H1
Veronica_arvensis,Veronica_arvensis_CEREEP - Ecotron IDF,-2.724,0.28,Ordbeta,T0-T2,DIST,1,CEREEP - Ecotron IDF,Reactivity,11.981784395247908,Reactivity,H3
Veronica_arvensis,Veronica_arvensis_CEREEP - Ecotron IDF,-2.724,0.28,Ordbeta,T0-T2,DIST,1,CEREEP - Ecotron IDF,T_generation,1.6876451180776884,Generation time,H2
Veronica_arvensis,Veronica_arvensis_CEREEP - Ecotron IDF,-2.724,0.28,Ordbeta,T0-T2,DIST,1,CEREEP - Ecotron IDF,age_repro,2.460420577382994,Age at first reproduction,H2
Veronica_arvensis,Veronica_arvensis_CEREEP - Ecotron IDF,-2.724,0.28,Ordbeta,T0-T2,DIST,1,CEREEP - Ecotron IDF,percapita_repro,10.783102,Per capita reproduction,H1
Veronica_arvensis,Veronica_arvensis_Cowichan,-2.8,0.412,Ordbeta,T0-T2,DIST,1,Cowichan,FirstStepAtt,0.30601817657235825,First step attenuation,H3
Veronica_arvensis,Veronica_arvensis_Cowichan,-2.8,0.412,Ordbeta,T0-T2,DIST,1,Cowichan,Lambda,1.0575348190993947,Population growth rate,H4
Veronica_arvensis,Veronica_arvensis_Cowichan,-2.8,0.412,Ordbeta,T0-T2,DIST,1,Cowichan,R0,1.159057082246136,Net reproductive rate,H1
Veronica_arvensis,Veronica_arvensis_Cowichan,-2.8,0.412,Ordbeta,T0-T2,DIST,1,Cowichan,Reactivity,11.981784395247908,Reactivity,H3
Veronica_arvensis,Veronica_arvensis_Cowichan,-2.8,0.412,Ordbeta,T0-T2,DIST,1,Cowichan,T_generation,1.6876451180776884,Generation time,H2
Veronica_arvensis,Veronica_arvensis_Cowichan,-2.8,0.412,Ordbeta,T0-T2,DIST,1,Cowichan,age_repro,2.460420577382994,Age at first reproduction,H2
Veronica_arvensis,Veronica_arvensis_Cowichan,-2.8,0.412,Ordbeta,T0-T2,DIST,1,Cowichan,percapita_repro,10.783102,Per capita reproduction,H1
Veronica_arvensis,Veronica_arvensis_Domaninek,-2.423,0.412,Ordbeta,T0-T2,DIST,1,Domaninek,FirstStepAtt,0.30601817657235825,First step attenuation,H3
Veronica_arvensis,Veronica_arvensis_Domaninek,-2.423,0.412,Ordbeta,T0-T2,DIST,1,Domaninek,Lambda,1.0575348190993947,Population growth rate,H4
Veronica_arvensis,Veronica_arvensis_Domaninek,-2.423,0.412,Ordbeta,T0-T2,DIST,1,Domaninek,R0,1.159057082246136,Net reproductive rate,H1
Veronica_arvensis,Veronica_arvensis_Domaninek,-2.423,0.412,Ordbeta,T0-T2,DIST,1,Domaninek,Reactivity,11.981784395247908,Reactivity,H3
Veronica_arvensis,Veronica_arvensis_Domaninek,-2.423,0.412,Ordbeta,T0-T2,DIST,1,Domaninek,T_generation,1.6876451180776884,Generation time,H2
Veronica_arvensis,Veronica_arvensis_Domaninek,-2.423,0.412,Ordbeta,T0-T2,DIST,1,Domaninek,age_repro,2.460420577382994,Age at first reproduction,H2
Veronica_arvensis,Veronica_arvensis_Domaninek,-2.423,0.412,Ordbeta,T0-T2,DIST,1,Domaninek,percapita_repro,10.783102,Per capita reproduction,H1
Veronica_arvensis,Veronica_arvensis_Jena,-2.63,0.226,Ordbeta,T0-T2,DIST,1,Jena,FirstStepAtt,0.30601817657235825,First step attenuation,H3
Veronica_arvensis,Veronica_arvensis_Jena,-2.63,0.226,Ordbeta,T0-T2,DIST,1,Jena,Lambda,1.0575348190993947,Population growth rate,H4
Veronica_arvensis,Veronica_arvensis_Jena,-2.63,0.226,Ordbeta,T0-T2,DIST,1,Jena,R0,1.159057082246136,Net reproductive rate,H1
Veronica_arvensis,Veronica_arvensis_Jena,-2.63,0.226,Ordbeta,T0-T2,DIST,1,Jena,Reactivity,11.981784395247908,Reactivity,H3
Veronica_arvensis,Veronica_arvensis_Jena,-2.63,0.226,Ordbeta,T0-T2,DIST,1,Jena,T_generation,1.6876451180776884,Generation time,H2
Veronica_arvensis,Veronica_arvensis_Jena,-2.63,0.226,Ordbeta,T0-T2,DIST,1,Jena,age_repro,2.460420577382994,Age at first reproduction,H2
Veronica_arvensis,Veronica_arvensis_Jena,-2.63,0.226,Ordbeta,T0-T2,DIST,1,Jena,percapita_repro,10.783102,Per capita reproduction,H1
Veronica_arvensis,Veronica_arvensis_WSL,-2.809,0.412,Ordbeta,T0-T2,DIST,1,WSL,FirstStepAtt,0.30601817657235825,First step attenuation,H3
Veronica_arvensis,Veronica_arvensis_WSL,-2.809,0.412,Ordbeta,T0-T2,DIST,1,WSL,Lambda,1.0575348190993947,Population growth rate,H4
Veronica_arvensis,Veronica_arvensis_WSL,-2.809,0.412,Ordbeta,T0-T2,DIST,1,WSL,R0,1.159057082246136,Net reproductive rate,H1
Veronica_arvensis,Veronica_arvensis_WSL,-2.809,0.412,Ordbeta,T0-T2,DIST,1,WSL,Reactivity,11.981784395247908,Reactivity,H3
Veronica_arvensis,Veronica_arvensis_WSL,-2.809,0.412,Ordbeta,T0-T2,DIST,1,WSL,T_generation,1.6876451180776884,Generation time,H2
Veronica_arvensis,Veronica_arvensis_WSL,-2.809,0.412,Ordbeta,T0-T2,DIST,1,WSL,age_repro,2.460420577382994,Age at first reproduction,H2
Veronica_arvensis,Veronica_arvensis_WSL,-2.809,0.412,Ordbeta,T0-T2,DIST,1,WSL,percapita_repro,10.783102,Per capita reproduction,H1
Acer_saccharum,Acer_saccharum_Cary IES,-2.839,0.504,Ordbeta,T0-T2,NPK,1,Cary IES,Lmax,290.57142857142856,Maximum length of life,H5
Acer_saccharum,Acer_saccharum_Cary IES,-2.839,0.504,Ordbeta,T0-T2,NPK,1,Cary IES,Lmean,188.7156431309309,Mean life expectancy,H5
Agrimonia_eupatoria,Agrimonia_eupatoria_Wytham Woods,-2.485,0.204,Ordbeta,T0-T2,NPK,1,Wytham Woods,Lmax,116,Maximum length of life,H5
Agrimonia_eupatoria,Agrimonia_eupatoria_Wytham Woods,-2.485,0.204,Ordbeta,T0-T2,NPK,1,Wytham Woods,Lmean,12.642773170370798,Mean life expectancy,H5
Allium_vineale,Allium_vineale_Blandy Experimental Farm,-2.67,0.424,Ordbeta,T0-T2,NPK,1,Blandy Experimental Farm,Lmax,3,Maximum length of life,H5
Allium_vineale,Allium_vineale_Blandy Experimental Farm,-2.67,0.424,Ordbeta,T0-T2,NPK,1,Blandy Experimental Farm,Lmean,1.1811322636765564,Mean life expectancy,H5
Andropogon_gerardii,Andropogon_gerardii_Kellogg Biological Station (KBS),-0.269,0.187,Ordbeta,T0-T2,NPK,1,Kellogg Biological Station (KBS),Lmax,6.125,Maximum length of life,H5
Andropogon_gerardii,Andropogon_gerardii_Kellogg Biological Station (KBS),-0.269,0.187,Ordbeta,T0-T2,NPK,1,Kellogg Biological Station (KBS),Lmean,1.9948836791855031,Mean life expectancy,H5
Andropogon_gerardii,Andropogon_gerardii_Oak Lake Field Station,-2.63,0.503,Ordbeta,T0-T2,NPK,1,Oak Lake Field Station,Lmax,6.125,Maximum length of life,H5
Andropogon_gerardii,Andropogon_gerardii_Oak Lake Field Station,-2.63,0.503,Ordbeta,T0-T2,NPK,1,Oak Lake Field Station,Lmean,1.9948836791855031,Mean life expectancy,H5
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Bad Lauchstaedt,-2.916,0.493,Ordbeta,T0-T2,NPK,1,Bad Lauchstaedt,Lmax,1,Maximum length of life,H5
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Bad Lauchstaedt,-2.916,0.493,Ordbeta,T0-T2,NPK,1,Bad Lauchstaedt,Lmean,1,Mean life expectancy,H5
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Jena,-2.525,0.223,Ordbeta,T0-T2,NPK,1,Jena,Lmax,1,Maximum length of life,H5
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Jena,-2.525,0.223,Ordbeta,T0-T2,NPK,1,Jena,Lmean,1,Mean life expectancy,H5
